EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated
104964,2019,31,Travel_Rarely,808,Sales,3,Bachelors,1,1341,3,Male,82,2,3,Divorced,16408,3442,2,Y,No,15,3,1,80,1,9,2,2,3,3,1,3,No,,,,NYC,L4
104965,2019,36,Travel_Rarely,467,Product,7,Bachelors,1,867,2,Male,49,3,2,Divorced,3205,18660,0,Y,No,13,3,2,80,0,7,3,3,3,2,1,2,No,,,,TOR,L1
104966,2019,38,Travel_Rarely,342,Delivery,23,Bachelors,1,1102,3,Male,75,3,1,Married,8393,22124,0,Y,No,14,3,2,80,1,8,3,2,3,3,2,2,No,,,,OTT,L2
104967,2019,30,Travel_Rarely,549,Marketing,2,Diploma,1,1471,2,Male,93,2,3,Single,3730,21064,5,Y,No,12,3,2,80,0,6,2,1,1,1,1,1,Yes,2020,return to school,Voluntary,BOS,L1
104968,2019,29,Travel_Frequently,335,Delivery,21,Doctorate,1,730,3,Male,64,2,2,Single,7025,22952,3,Y,Yes,13,2,2,80,0,9,3,2,3,2,1,2,Yes,2022,Layoffs,Involuntary,NYC,L2
104969,2019,32,Travel_Rarely,678,Corporate Functions,6,Bachelors,1,395,2,Female,61,1,3,Married,4559,4340,1,Y,No,13,3,3,80,0,7,4,2,3,2,1,1,No,,,,OTT,L2
104970,2019,44,Travel_Rarely,1152,Marketing,3,Diploma,1,109,1,Male,73,2,3,Married,5218,24466,3,Y,No,13,3,2,80,0,15,0,2,3,2,2,2,No,,,,PHL,L2
104971,2019,25,Travel_Rarely,709,Sales,1,Doctorate,1,462,2,Male,86,1,4,Married,2629,19114,0,Y,No,16,3,3,80,1,6,3,3,3,2,1,2,No,,,,MKM,L1
104972,2019,49,Travel_Rarely,893,Corporate Functions,1,Masters,1,2036,2,Female,92,3,2,Married,6752,14244,6,Y,No,12,3,3,80,2,12,2,3,3,2,1,1,Yes,2022,return to school,Voluntary,CAL,L2
104973,2019,28,Travel_Rarely,920,Corporate Functions,11,Bachelors,1,1480,3,Female,78,3,3,Married,4940,4945,1,Y,No,15,3,2,80,1,8,4,2,3,3,1,2,No,,,,MKM,L2
104974,2019,36,Travel_Rarely,1016,Corporate Functions,8,Doctorate,1,1711,1,Male,67,2,1,Married,2220,3280,3,Y,Yes,14,5,2,80,0,8,3,1,2,1,1,1,Yes,2021,return to school,Voluntary,CAL,L1
104975,2019,26,Travel_Rarely,1019,Delivery,2,Masters,1,992,3,Female,39,3,3,Married,5367,3388,1,Y,No,13,3,1,80,0,8,2,3,3,3,1,2,No,,,,MKM,L2
104976,2019,37,Travel_Rarely,953,Marketing,8,Bachelors,1,356,3,Male,43,3,2,Single,6964,20801,0,Y,No,11,3,4,80,0,7,2,3,3,2,1,1,No,,,,PHL,L2
104977,2019,28,Travel_Rarely,758,Corporate Functions,2,Diploma,1,1704,3,Female,77,3,3,Married,5261,4768,1,Y,No,17,3,2,80,2,10,5,2,3,2,1,2,No,,,,TOR,L2
104978,2019,45,Travel_Rarely,350,Delivery,16,Bachelors,1,1198,3,Male,50,2,4,Divorced,5503,16894,6,Y,No,14,3,3,80,1,10,2,3,3,1,1,2,No,,,,TOR,L2
104979,2019,35,Travel_Rarely,902,Corporate Functions,4,Diploma,1,602,3,Male,79,3,3,Married,4152,5791,1,Y,No,12,3,2,80,1,8,3,3,3,1,1,1,No,,,,PHL,L2
104980,2019,37,Travel_Rarely,713,HR,4,Masters,1,1008,2,Female,34,3,2,Single,9030,9431,2,Y,No,16,3,3,80,0,9,2,3,3,2,2,2,No,,,,MKM,L3
104981,2019,40,Travel_Rarely,1056,Marketing,16,Masters,1,378,1,Male,58,3,3,Divorced,3118,24308,0,Y,No,15,3,1,80,1,7,3,3,3,3,2,2,No,,,,PHL,L1
104982,2019,37,Travel_Rarely,627,Product,6,Diploma,1,1669,1,Female,68,3,3,Married,3805,16272,4,Y,No,12,3,2,80,0,8,1,2,3,2,2,2,No,,,,OTT,L1
104983,2019,38,Travel_Rarely,361,HR,22,Doctorate,1,1310,3,Male,92,3,1,Married,3906,22158,0,Y,No,13,3,1,80,0,5,1,2,2,1,1,1,Yes,2021,offered more money,Voluntary,MKM,L1
104984,2019,50,Travel_Rarely,852,Product,1,Diploma,1,335,3,Female,67,2,4,Divorced,19517,24107,2,Y,No,11,3,3,80,1,32,3,2,3,1,1,3,No,,,,PHL,L5
104985,2019,42,Travel_Rarely,408,Delivery,13,Bachelors,1,1526,2,Female,58,2,1,Single,4969,23017,2,Y,No,19,3,1,80,1,12,3,3,3,3,1,2,No,,,,NYC,L2
104986,2019,46,Travel_Frequently,838,Delivery,9,Bachelors,1,1338,2,Male,73,3,2,Married,7825,21403,6,Y,No,17,2,3,80,0,10,2,2,3,2,3,3,Yes,2022,poor work performance,Involuntary,NYC,L2
104987,2019,31,Travel_Rarely,515,Corporate Functions,5,Doctorate,1,749,3,Male,68,2,1,Married,4015,18018,1,Y,No,11,3,1,80,0,6,1,3,3,1,1,2,No,,,,CAL,L1
104988,2019,33,Travel_Rarely,556,HR,5,Diploma,1,591,3,Male,53,2,2,Single,3734,9764,0,Y,Yes,17,4,4,80,0,4,2,1,2,1,1,1,Yes,2021,reallocation out of the area,Voluntary,CAL,L1
104989,2019,40,Travel_Rarely,1093,Corporate Functions,2,Bachelors,1,873,3,Male,77,3,3,Married,5230,23619,1,Y,No,13,3,1,80,1,14,1,2,3,2,1,2,No,,,,CAL,L2
104990,2019,36,Travel_Rarely,820,Corporate Functions,7,Doctorate,1,538,2,Male,89,3,3,Single,4090,8409,0,Y,No,17,3,3,80,0,7,2,2,3,1,1,2,No,,,,CAL,L2
104991,2019,24,Travel_Frequently,845,Corporate Functions,4,Diploma,1,758,3,Male,89,1,2,Divorced,2360,20911,0,Y,No,15,2,1,80,0,6,2,3,3,2,1,2,Yes,2022,restructuring,Involuntary,PHL,L1
104992,2019,26,Travel_Rarely,787,HR,7,Masters,1,1698,3,Male,75,3,4,Single,2570,11930,1,Y,No,19,3,3,80,0,7,4,3,3,3,2,3,No,,,,TOR,L1
104993,2019,35,Travel_Rarely,500,HR,8,Diploma,1,1110,2,Male,51,3,2,Single,3338,18450,0,Y,No,13,3,3,80,0,9,2,2,3,2,1,2,No,,,,TOR,L1
104994,2019,33,Travel_Rarely,994,Marketing,20,Doctorate,1,85,2,Male,70,2,2,Married,4535,9991,0,Y,No,19,3,3,80,0,9,1,3,3,2,3,3,No,,,,TOR,L2
104995,2019,32,Travel_Rarely,1153,Marketing,1,Diploma,1,411,3,Male,46,2,3,Divorced,5269,19891,2,Y,No,17,3,3,80,1,10,1,3,3,3,3,2,No,,,,OTT,L2
104996,2019,49,Travel_Rarely,1259,Corporate Functions,5,Masters,1,1114,1,Male,51,3,3,Single,2594,10470,6,Y,Yes,11,2,3,80,2,14,2,3,3,1,1,2,Yes,2022,poor work performance,Involuntary,NYC,L1
104997,2019,52,Travel_Rarely,732,Product,11,Bachelors,1,695,4,Female,84,3,1,Married,5541,22311,5,Y,No,11,3,2,80,2,14,3,3,3,3,2,3,No,,,,CAL,L2
104998,2019,29,Travel_Rarely,1212,Product,9,Doctorate,1,289,4,Male,76,2,2,Divorced,2945,26903,1,Y,No,11,3,3,80,1,8,2,2,3,2,2,3,No,,,,TOR,L1
104999,2019,29,Travel_Rarely,692,Sales,18,Masters,1,1861,3,Male,52,3,2,Divorced,1493,10305,2,Y,No,14,3,3,80,0,2,1,2,1,1,1,1,Yes,2020,offered more money,Voluntary,PHL,L1
105000,2019,48,Travel_Rarely,769,Product,14,Diploma,1,728,3,Male,47,3,1,Single,5022,11838,2,Y,No,12,3,4,80,0,18,1,3,3,3,1,3,No,,,,MKM,L2
105001,2019,26,Travel_Rarely,679,Corporate Functions,21,Diploma,1,1730,3,Male,61,3,2,Married,2253,7066,0,Y,No,13,3,3,80,1,3,3,3,2,1,1,1,Yes,2021,offered more money,Voluntary,TOR,L1
105002,2019,44,Travel_Frequently,809,Marketing,7,Diploma,1,1351,2,Male,70,3,2,Single,8162,21977,6,Y,Yes,16,2,2,80,0,9,1,2,3,3,3,3,Yes,2022,Layoffs,Involuntary,BOS,L3
105003,2019,41,Travel_Rarely,423,HR,26,Bachelors,1,1562,1,Male,51,2,1,Married,4459,24177,1,Y,No,14,3,1,80,1,8,1,3,3,3,2,2,No,,,,TOR,L2
105004,2019,55,Travel_Rarely,710,HR,2,Diploma,1,788,4,Male,76,3,1,Married,19838,21352,5,Y,No,12,3,4,80,0,24,2,3,2,1,1,2,Yes,2021,unhappy,Voluntary,VAN,L5
105005,2019,45,Travel_Rarely,516,Delivery,8,Bachelors,1,1791,2,Male,50,3,1,Married,5367,9574,4,Y,No,14,3,4,80,0,15,3,3,3,2,1,3,No,,,,VAN,L2
105006,2019,41,Travel_Rarely,1158,Sales,7,Bachelors,1,1824,2,Female,54,2,2,Married,7123,13396,5,Y,Yes,19,3,2,80,2,12,2,3,2,2,1,2,Yes,2021,reallocation out of the area,Voluntary,CAL,L2
105007,2019,34,Travel_Rarely,872,Sales,1,Doctorate,1,1064,4,Male,64,2,2,Married,2251,16315,5,Y,No,12,3,2,80,1,8,2,3,3,1,1,3,No,,,,OTT,L1
105008,2019,35,Travel_Frequently,983,Corporate Functions,13,Masters,1,1772,3,Male,52,2,2,Married,2422,15736,6,Y,Yes,16,5,3,80,0,4,4,3,1,1,1,1,Yes,2020,long hours,Voluntary,OTT,L1
105009,2019,34,Travel_Rarely,1302,Corporate Functions,2,Diploma,1,585,3,Male,62,2,2,Single,2759,8420,2,Y,No,12,3,3,80,0,13,3,3,3,2,2,3,No,,,,VAN,L1
105010,2019,44,Travel_Rarely,732,Delivery,16,Doctorate,1,844,1,Female,88,3,1,Married,16990,5277,5,Y,No,22,3,3,80,1,23,2,2,3,1,1,2,No,,,,TOR,L4
105011,2019,24,Travel_Frequently,1298,Marketing,17,Doctorate,1,951,3,Female,59,3,3,Single,2704,8728,1,Y,Yes,18,5,1,80,0,5,2,2,2,2,2,2,Yes,2021,retiring,Voluntary,TOR,L1
105012,2019,38,Travel_Rarely,175,Delivery,5,Bachelors,1,1063,1,Male,75,2,3,Married,2561,6242,0,Y,No,13,3,2,80,0,8,4,3,3,2,1,2,No,,,,OTT,L1
105013,2019,29,Travel_Rarely,875,HR,4,Bachelors,1,779,2,Male,86,2,3,Single,11778,21423,1,Y,No,19,3,2,80,0,10,2,3,3,1,1,2,No,,,,PHL,L3
105014,2019,26,Travel_Rarely,677,Sales,4,Bachelors,1,616,1,Male,82,2,1,Single,3983,9508,4,Y,Yes,14,5,3,80,1,5,4,2,1,1,1,1,Yes,2020,career change,Voluntary,TOR,L1
105015,2019,30,Travel_Frequently,374,Marketing,22,Doctorate,1,469,1,Male,53,3,3,Single,8977,23534,2,Y,Yes,15,5,2,80,1,11,2,2,2,1,1,2,Yes,2021,offered more money,Voluntary,CAL,L3
105016,2019,27,Travel_Rarely,767,HR,11,Doctorate,1,1919,4,Male,48,3,3,Single,3891,7144,3,Y,No,15,3,2,80,0,9,2,3,3,2,1,3,No,,,,BOS,L1
105017,2019,45,Travel_Rarely,525,Delivery,3,Doctorate,1,1757,3,Female,97,3,2,Married,2450,11315,1,Y,Yes,11,1,3,80,2,10,2,2,3,2,2,2,Yes,2022,restructuring,Involuntary,PHL,L1
105018,2019,39,Travel_Rarely,687,Delivery,9,Bachelors,1,1433,3,Female,83,3,1,Married,2052,21857,3,Y,No,13,4,2,80,0,14,2,1,2,2,1,1,Yes,2021,offered more money,Voluntary,VAN,L1
105019,2019,34,Travel_Rarely,960,Marketing,1,Masters,1,659,1,Female,92,3,2,Married,16253,22699,4,Y,No,19,3,2,80,0,11,2,3,3,1,1,2,No,,,,OTT,L4
105020,2019,26,Travel_Rarely,1330,Sales,21,Doctorate,1,1121,1,Male,37,2,2,Divorced,2385,19376,1,Y,No,19,4,2,80,0,1,0,2,1,1,1,1,Yes,2020,retiring,Voluntary,NYC,L1
105021,2019,39,Travel_Rarely,894,Marketing,18,Doctorate,1,252,2,Male,97,3,3,Married,2707,16518,7,Y,No,14,3,3,80,1,14,2,3,3,1,1,3,No,,,,PHL,L1
105022,2019,29,Travel_Frequently,389,Marketing,8,Diploma,1,1789,1,Male,50,1,2,Married,2694,14767,1,Y,Yes,13,5,2,80,0,3,2,3,1,1,1,1,Yes,2020,offered more money,Voluntary,TOR,L1
105023,2019,31,Travel_Rarely,420,HR,12,Doctorate,1,1841,3,Male,69,3,2,Married,5244,9147,4,Y,No,15,3,2,80,1,12,3,3,3,1,1,2,No,,,,MKM,L2
105024,2019,30,Travel_Frequently,335,HR,25,Doctorate,1,302,2,Male,51,2,1,Married,6696,22970,4,Y,Yes,14,5,2,80,0,9,4,2,2,2,1,1,Yes,2021,unhappy,Voluntary,CAL,L2
105025,2019,29,Travel_Rarely,1326,HR,7,Diploma,1,1605,3,Female,45,1,4,Married,6670,16460,2,Y,No,14,3,1,80,2,9,6,3,3,2,2,2,No,,,,VAN,L2
105026,2019,39,Travel_Frequently,698,Sales,13,Masters,1,1600,2,Male,42,2,2,Married,2344,15530,8,Y,Yes,15,5,3,80,1,6,3,3,1,1,1,1,Yes,2020,unhappy,Voluntary,PHL,L1
105027,2019,53,Travel_Rarely,1231,Delivery,15,Masters,1,1548,1,Male,69,3,3,Single,2532,10291,4,Y,Yes,14,1,3,80,1,10,2,3,3,1,1,2,Yes,2022,restructuring,Involuntary,NYC,L1
105028,2019,26,Travel_Rarely,924,Corporate Functions,5,Masters,1,693,1,Male,63,3,3,Married,4615,24526,8,Y,Yes,13,3,1,80,0,4,2,3,1,1,1,1,Yes,2020,retiring,Voluntary,OTT,L2
105029,2019,35,Travel_Rarely,1235,Corporate Functions,9,Doctorate,1,383,3,Male,79,3,3,Married,7536,14393,3,Y,Yes,12,3,2,80,0,10,2,3,3,2,1,1,No,,,,VAN,L3
105030,2019,36,Travel_Rarely,792,HR,9,Doctorate,1,632,3,Male,69,2,2,Single,4734,11951,1,Y,No,11,3,3,80,0,12,2,3,3,2,1,2,No,,,,MKM,L2
105031,2019,44,Travel_Rarely,561,Product,24,Doctorate,1,1885,2,Male,92,1,4,Single,5904,23900,0,Y,No,13,3,3,80,1,10,2,2,3,3,1,3,No,,,,CAL,L2
105032,2019,40,Travel_Rarely,628,Marketing,2,Bachelors,1,1666,3,Female,72,2,3,Married,7810,14468,2,Y,No,19,3,3,80,1,9,4,3,3,2,1,2,No,,,,CAL,L3
105033,2019,30,Non-Travel,372,Marketing,5,Bachelors,1,2042,1,Male,73,3,1,Married,9919,3721,0,Y,No,18,3,2,80,0,9,2,3,3,2,1,3,No,,,,CAL,L2
105034,2019,26,Travel_Frequently,1137,Marketing,4,Bachelors,1,1173,4,Male,34,3,3,Single,3741,4642,1,Y,Yes,15,1,2,80,0,7,3,3,3,3,2,3,Yes,2022,poor work performance,Involuntary,PHL,L1
105035,2019,38,Travel_Rarely,1077,Sales,1,Doctorate,1,106,1,Female,53,2,3,Married,6047,2708,1,Y,No,17,3,3,80,0,7,2,3,3,2,1,3,No,,,,CAL,L2
105036,2019,32,Travel_Rarely,621,Corporate Functions,4,Masters,1,934,3,Female,93,3,1,Single,6679,13503,1,Y,No,13,3,2,80,1,7,1,3,3,2,2,1,No,,,,OTT,L2
105037,2019,30,Travel_Rarely,533,Delivery,21,Diploma,1,832,3,Male,98,2,3,Divorced,5311,25369,5,Y,No,22,4,3,80,0,10,2,2,3,3,3,3,No,,,,PHL,L2
105038,2019,32,Travel_Rarely,1295,Delivery,1,Masters,1,527,4,Male,37,2,4,Divorced,5094,19507,3,Y,No,19,3,3,80,1,10,0,2,3,2,2,2,No,,,,CAL,L2
105039,2019,41,Travel_Rarely,625,Sales,23,Doctorate,1,1062,3,Female,80,2,2,Divorced,10830,5194,3,Y,Yes,13,3,3,80,0,19,3,3,3,1,1,2,No,,,,VAN,L3
105040,2019,46,Travel_Rarely,483,Delivery,2,Diploma,1,360,3,Male,74,1,2,Single,16877,14963,2,Y,No,12,3,2,80,0,27,2,2,3,3,3,3,No,,,,OTT,L4
105041,2019,37,Travel_Rarely,830,Delivery,2,Bachelors,1,1598,3,Male,82,3,1,Divorced,4908,7496,4,Y,Yes,11,4,1,80,1,7,2,2,2,1,1,2,Yes,2021,return to school,Voluntary,MKM,L2
105042,2019,25,Travel_Rarely,281,Sales,7,Bachelors,1,146,2,Female,49,1,3,Married,5582,26662,1,Y,No,11,4,3,80,0,5,1,3,2,2,1,1,Yes,2021,unhappy,Voluntary,CAL,L2
105043,2019,31,Travel_Rarely,480,Sales,9,Doctorate,1,818,3,Female,46,2,3,Married,6001,17488,0,Y,Yes,11,3,3,80,1,9,1,1,3,2,3,2,No,,,,TOR,L2
105044,2019,32,Travel_Rarely,1046,HR,3,Masters,1,445,3,Female,74,3,2,Married,2415,4040,1,Y,No,13,3,3,80,1,8,4,3,3,1,1,3,No,,,,MKM,L1
105045,2019,29,Travel_Rarely,1052,HR,23,Diploma,1,1147,2,Male,85,2,4,Divorced,2399,26956,2,Y,No,20,3,1,80,1,9,1,2,3,2,1,2,No,,,,VAN,L1
105046,2019,36,Travel_Rarely,1470,Sales,10,Masters,1,208,2,Male,90,3,3,Married,9747,22863,0,Y,Yes,14,3,3,80,1,10,5,3,3,3,1,3,No,,,,PHL,L2
105047,2019,25,Travel_Rarely,1375,HR,11,Masters,1,508,1,Male,49,3,2,Divorced,2604,14174,1,Y,Yes,14,3,4,80,1,5,2,3,2,1,1,1,Yes,2021,medical issues,Voluntary,TOR,L1
105048,2019,37,Travel_Rarely,826,HR,4,Bachelors,1,1811,4,Male,55,2,3,Single,8669,16183,2,Y,No,12,3,2,80,0,9,3,2,3,2,2,2,No,,,,BOS,L2
105049,2019,34,Travel_Rarely,264,Delivery,16,Doctorate,1,1905,2,Female,68,3,4,Married,5296,6287,1,Y,No,14,3,3,80,0,9,1,2,3,2,1,3,No,,,,MKM,L2
105050,2019,42,Travel_Rarely,1002,Delivery,3,Masters,1,854,1,Male,51,1,3,Married,6585,12398,0,Y,No,12,3,1,80,0,8,3,2,3,3,1,1,No,,,,OTT,L2
105051,2019,36,Travel_Rarely,1112,Delivery,4,Diploma,1,1690,4,Male,81,3,1,Single,7156,26231,6,Y,No,18,3,1,80,1,13,2,3,3,2,1,2,No,,,,OTT,L2
105052,2019,30,Travel_Rarely,156,HR,20,Masters,1,950,1,Female,46,2,3,Single,2157,11623,3,Y,Yes,11,3,2,80,0,6,2,2,2,1,1,1,Yes,2021,offered more money,Voluntary,NYC,L1
105053,2019,31,Travel_Rarely,992,Sales,12,Doctorate,1,299,4,Male,70,3,2,Married,2939,4611,1,Y,No,15,3,4,80,0,7,4,3,3,2,1,2,No,,,,MKM,L1
105054,2019,31,Travel_Rarely,1041,Delivery,2,Bachelors,1,468,3,Female,75,3,2,Married,2383,3954,1,Y,No,12,3,3,80,1,7,4,2,3,1,1,3,No,,,,VAN,L1
105055,2019,28,Travel_Rarely,1007,Sales,8,Masters,1,1762,3,Male,72,3,3,Married,3370,6133,2,Y,No,12,3,2,80,0,7,4,2,3,2,1,2,No,,,,BOS,L1
105056,2019,30,Travel_Frequently,195,Marketing,19,Doctorate,1,865,3,Male,38,3,3,Divorced,4330,22603,4,Y,No,12,3,2,80,2,10,2,4,3,2,1,2,No,,,,OTT,L2
105057,2019,32,Travel_Rarely,953,Delivery,1,Bachelors,1,399,1,Male,69,3,4,Divorced,5176,10592,6,Y,No,16,3,2,80,0,9,0,2,3,3,1,3,No,,,,MKM,L2
105058,2019,41,Travel_Rarely,631,HR,2,Bachelors,1,851,1,Female,65,2,3,Divorced,13736,11667,2,Y,Yes,18,3,1,80,1,20,2,3,3,2,1,2,No,,,,PHL,L3
105059,2019,43,Travel_Frequently,845,Corporate Functions,23,Diploma,1,795,2,Male,76,3,1,Single,4633,11813,1,Y,No,12,3,4,80,0,13,2,2,3,3,2,3,No,,,,VAN,L2
105060,2019,43,Travel_Rarely,1081,HR,12,Diploma,1,352,4,Female,78,3,4,Single,6611,23533,3,Y,No,15,3,1,80,2,7,0,2,3,2,1,2,No,,,,NYC,L2
105061,2019,32,Travel_Rarely,1313,Corporate Functions,6,Bachelors,1,500,3,Male,61,2,3,Divorced,2802,8513,2,Y,No,14,3,3,80,1,12,3,3,3,2,2,3,No,,,,VAN,L1
105062,2019,32,Travel_Rarely,1079,Delivery,1,Masters,1,541,3,Female,74,2,2,Married,2364,3958,1,Y,No,14,3,3,80,0,7,3,3,3,1,1,3,No,,,,NYC,L1
105063,2019,29,Non-Travel,1367,Product,8,Diploma,1,1517,1,Male,93,3,1,Married,2210,7554,1,Y,No,13,3,2,80,0,7,3,3,3,1,1,2,No,,,,BOS,L1
105064,2019,36,Travel_Rarely,1284,Marketing,20,Diploma,1,392,2,Female,72,4,1,Married,12086,19037,7,Y,No,17,3,2,80,1,11,5,2,3,3,3,1,No,,,,NYC,L3
105065,2019,25,Travel_Rarely,959,Product,7,Masters,1,266,4,Male,88,3,2,Married,2292,11945,1,Y,No,16,3,3,80,0,6,2,2,3,2,1,1,No,,,,MKM,L1
105066,2019,28,Travel_Frequently,581,Marketing,7,Masters,1,301,1,Male,51,2,1,Divorced,4610,22811,0,Y,No,13,3,2,80,0,8,2,3,3,3,1,2,No,,,,CAL,L2
105067,2019,29,Travel_Rarely,1147,Delivery,6,Bachelors,1,1171,1,Male,52,2,4,Married,4724,23736,0,Y,No,12,3,1,80,1,8,6,3,3,1,2,3,No,,,,OTT,L1
105068,2019,28,Travel_Rarely,1437,Corporate Functions,3,Doctorate,1,1298,3,Female,61,1,3,Single,6716,16576,0,Y,No,11,3,1,80,2,8,4,2,3,3,2,2,No,,,,NYC,L2
105069,2019,35,Travel_Rarely,605,Delivery,16,Diploma,1,312,2,Male,68,2,3,Divorced,2218,7683,0,Y,Yes,13,3,1,80,0,7,2,3,3,1,1,3,No,,,,TOR,L1
105070,2019,33,Travel_Frequently,1137,Corporate Functions,5,Diploma,1,1053,3,Female,58,3,2,Divorced,6994,26005,3,Y,No,16,3,2,80,0,11,2,2,3,3,1,3,No,,,,BOS,L2
105071,2019,40,Travel_Rarely,221,Corporate Functions,7,Bachelors,1,1280,1,Female,51,2,3,Married,5731,22620,2,Y,No,14,3,2,80,0,9,2,2,3,2,1,3,No,,,,NYC,L2
105072,2019,49,Travel_Rarely,570,Delivery,8,Masters,1,1854,3,Female,61,3,4,Married,6817,15861,4,Y,No,15,3,2,80,1,13,2,2,3,1,1,3,No,,,,MKM,L2
105073,2019,29,Travel_Rarely,709,Marketing,1,Bachelors,1,1224,3,Female,85,2,3,Married,16029,3471,2,Y,No,13,3,2,80,1,9,2,2,3,3,1,3,No,,,,TOR,L4
105074,2019,31,Travel_Rarely,546,Corporate Functions,15,Masters,1,1048,3,Male,50,3,3,Married,5764,17394,0,Y,No,11,3,2,80,2,10,1,1,3,3,3,2,No,,,,TOR,L2
105075,2019,31,Travel_Rarely,1401,HR,13,Masters,1,1319,2,Female,69,2,3,Divorced,2884,26293,0,Y,No,16,3,1,80,1,8,5,3,3,3,1,2,No,,,,PHL,L1
105076,2019,37,Travel_Rarely,875,Corporate Functions,3,Doctorate,1,1795,2,Female,64,3,3,Single,8445,20533,1,Y,No,16,3,3,80,1,8,3,2,3,2,1,2,No,,,,MKM,L2
105077,2019,36,Travel_Rarely,645,Corporate Functions,3,Bachelors,1,1304,3,Female,47,2,1,Divorced,4234,20651,2,Y,Yes,15,3,1,80,3,8,2,2,3,2,1,2,No,,,,MKM,L2
105078,2019,28,Travel_Rarely,935,Sales,12,Masters,1,1463,3,Female,79,3,3,Married,4914,4943,1,Y,No,14,3,2,80,1,8,4,2,3,3,1,2,No,,,,CAL,L2
105079,2019,29,Travel_Rarely,1235,Delivery,2,Doctorate,1,1744,2,Male,76,3,3,Married,2099,5407,0,Y,No,13,3,2,80,1,6,5,3,3,2,1,2,No,,,,NYC,L1
105080,2019,53,Travel_Rarely,495,Marketing,23,Diploma,1,1083,2,Female,53,2,2,Married,13715,22044,3,Y,Yes,13,3,3,80,1,25,3,2,3,2,1,2,No,,,,BOS,L3
105081,2019,34,Travel_Rarely,435,Delivery,8,Doctorate,1,1282,2,Male,65,3,3,Single,6426,11658,3,Y,No,13,3,2,80,1,8,3,4,3,2,1,3,No,,,,OTT,L2
105082,2019,37,Travel_Rarely,676,HR,5,Bachelors,1,1935,2,Male,58,2,3,Single,7885,16633,2,Y,No,13,3,2,80,0,9,2,2,3,2,1,2,No,,,,PHL,L2
105083,2019,34,Travel_Rarely,622,HR,10,Doctorate,1,999,3,Male,60,2,2,Divorced,8756,5333,0,Y,No,16,3,2,80,2,9,2,2,3,3,1,3,No,,,,CAL,L3
105084,2019,28,Travel_Frequently,1038,Sales,17,Doctorate,1,335,2,Male,75,2,3,Married,2384,14759,1,Y,Yes,13,3,3,80,0,4,2,2,2,1,1,1,Yes,2021,reallocation out of the area,Voluntary,TOR,L1
105085,2019,33,Travel_Rarely,481,Marketing,2,Diploma,1,1264,3,Female,44,2,2,Single,4170,20591,0,Y,Yes,12,3,1,80,2,7,3,2,3,1,1,2,No,,,,NYC,L2
105086,2019,58,Travel_Rarely,328,HR,3,Doctorate,1,1264,3,Male,47,2,4,Divorced,5158,16504,4,Y,No,16,3,3,80,0,12,2,3,3,1,1,2,No,,,,NYC,L2
105087,2019,35,Travel_Rarely,845,Marketing,7,Doctorate,1,563,2,Female,91,1,2,Single,6576,19385,6,Y,No,16,3,2,80,0,12,4,3,3,2,2,1,No,,,,PHL,L2
105088,2019,53,Travel_Rarely,1051,Delivery,11,Masters,1,1325,3,Male,61,3,3,Married,18288,18652,3,Y,No,19,3,2,80,1,28,6,3,3,3,2,3,No,,,,VAN,L4
105089,2019,38,Travel_Rarely,1222,Marketing,16,Doctorate,1,1543,2,Male,73,3,3,Married,2229,4784,1,Y,No,22,4,2,80,1,10,3,3,3,3,1,2,No,,,,PHL,L1
105090,2019,34,Travel_Rarely,1377,Product,3,Bachelors,1,1059,2,Male,50,2,4,Married,2690,7681,1,Y,No,14,3,4,80,1,6,4,2,3,2,2,2,No,,,,PHL,L1
105091,2019,44,Travel_Rarely,182,Corporate Functions,2,Doctorate,1,1317,2,Male,61,3,1,Single,2246,26452,2,Y,No,17,4,2,80,0,3,2,3,1,1,1,1,Yes,2020,return to school,Voluntary,PHL,L1
105092,2019,48,Travel_Rarely,1029,HR,1,Bachelors,1,2055,3,Female,62,2,2,Married,5391,13238,2,Y,No,14,3,3,80,0,16,3,2,3,2,1,3,No,,,,NYC,L2
105093,2019,26,Travel_Frequently,1122,Delivery,9,Bachelors,1,818,3,Female,39,2,1,Single,5265,3068,5,Y,Yes,17,3,2,80,0,6,2,2,2,2,1,1,Yes,2021,medical issues,Voluntary,TOR,L2
105094,2019,28,Travel_Rarely,842,HR,5,Masters,1,382,1,Male,68,3,1,Single,4106,9766,5,Y,Yes,17,3,2,80,0,7,3,3,2,1,1,1,Yes,2021,return to school,Voluntary,CAL,L1
105095,2019,48,Travel_Rarely,1431,Sales,11,Masters,1,352,3,Female,51,2,2,Divorced,19883,17121,2,Y,No,14,3,1,80,0,21,4,3,3,2,2,2,No,,,,MKM,L5
